match_id,"ElapsedTime","SetNo","P1GamesWon","P2GamesWon","SetWinner","GameNo","GameWinner","PointNumber","PointWinner","PointServer","Speed_KMH","Rally","P1Score","P2Score","P1Momentum","P2Momentum","P1PointsWon","P2PointsWon","P1Ace","P2Ace","P1Winner","P2Winner","P1DoubleFault","P2DoubleFault","P1UnfErr","P2UnfErr","P1NetPoint","P2NetPoint","P1NetPointWon","P2NetPointWon","P1BreakPoint","P2BreakPoint","P1BreakPointWon","P2BreakPointWon","P1FirstSrvIn","P2FirstSrvIn","P1FirstSrvWon","P2FirstSrvWon","P1SecondSrvIn","P2SecondSrvIn","P1SecondSrvWon","P2SecondSrvWon","P1ForcedError","P2ForcedError","History","Speed_MPH","P1BreakPointMissed","P2BreakPointMissed","ServeIndicator","Serve_Direction","Winner_FH","Winner_BH","P1TurningPoint","P2TurningPoint"
2011-frenchopen-1104,2:09:10,3,3,5,0,8,2,184,2,2,186,1,0,0,57,174,80,104,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11032,115,0,0,1,3,0,0,0,3
2011-frenchopen-1105,00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00000,0,0,0,0,0,0,0,0,0
2011-frenchopen-1105,0:00:00,1,0,0,0,1,0,1,2,2,176,7,0,15,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11020,109,0,0,2,1,0,0,0,0
2011-frenchopen-1105,0:00:31,1,0,0,0,1,0,2,2,2,209,1,0,30,1,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,129,0,0,2,2,0,0,0,0
2011-frenchopen-1105,0:00:51,1,0,0,0,1,0,3,2,2,204,3,0,40,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,126,0,0,2,2,0,0,0,0
2011-frenchopen-1105,0:01:19,1,0,1,0,1,2,4,2,2,179,5,0,0,1,10,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12022,111,0,0,1,3,0,0,0,9
2011-frenchopen-1105,0:02:08,1,0,1,0,2,0,5,1,1,219,1,15,0,5,10,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,136,0,0,1,2,0,0,4,0
2011-frenchopen-1105,0:02:24,1,0,1,0,2,0,6,1,1,122,5,30,0,8,10,2,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11510,75,0,0,1,2,1,0,7,0
2011-frenchopen-1105,0:02:57,1,0,1,0,2,0,7,2,1,137,6,30,15,8,13,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22010,85,0,0,1,2,0,1,0,3
2011-frenchopen-1105,0:03:40,1,0,1,0,2,0,8,2,1,217,2,30,30,6,14,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11020,134,0,0,1,2,0,0,0,4
2011-frenchopen-1105,0:04:01,1,0,1,0,2,0,9,1,1,216,3,40,30,8,13,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,134,0,0,1,2,0,0,0,0
2011-frenchopen-1105,0:04:23,1,1,1,0,2,1,10,1,1,136,5,0,0,11,11,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22022,84,0,0,2,2,0,0,3,0
2011-frenchopen-1105,0:05:09,1,1,1,0,3,0,11,2,2,181,1,0,15,10,13,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,112,0,0,2,1,0,0,4,1
2011-frenchopen-1105,0:05:31,1,1,1,0,3,0,12,2,2,195,3,0,30,9,15,4,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,121,0,0,2,1,0,0,0,2
2011-frenchopen-1105,0:05:59,1,1,1,0,3,0,13,2,2,162,5,0,40,7,16,4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11020,100,0,0,2,2,0,0,0,5
2011-frenchopen-1105,0:06:38,1,1,1,0,3,0,14,1,2,136,4,15,40,10,16,5,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12410,84,0,0,2,1,0,1,0,0
2011-frenchopen-1105,0:07:25,1,1,2,0,3,2,15,2,2,177,1,0,0,10,21,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24000,110,0,0,1,2,0,0,1,6
2011-frenchopen-1105,0:09:14,1,1,2,0,4,0,16,1,1,220,1,15,0,14,21,6,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,136,0,0,1,2,0,0,7,0
2011-frenchopen-1105,0:09:31,1,1,2,0,4,0,17,2,1,0,0,15,15,14,24,6,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21010,0,0,0,1,2,1,0,0,8
2011-frenchopen-1105,0:10:01,1,1,2,0,4,0,18,2,1,0,0,15,30,10,25,6,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,0,0
2011-frenchopen-1105,0:10:14,1,1,2,0,4,0,19,2,1,120,14,15,40,9,27,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11030,74,0,0,1,1,0,0,5,0
2011-frenchopen-1105,0:11:01,1,1,2,0,4,0,20,1,1,213,1,30,40,11,26,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,22030,132,0,1,1,2,0,0,0,2
2011-frenchopen-1105,0:11:20,1,1,3,0,4,2,21,2,1,0,0,0,0,5,31,7,14,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,2,0,0,0,0,6
2011-frenchopen-1105,0:12:01,1,1,3,0,5,0,22,1,2,206,2,15,0,6,29,8,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,128,0,0,2,2,0,0,3,0
2011-frenchopen-1105,0:12:37,1,1,3,0,5,0,23,2,2,145,3,15,15,6,32,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21010,90,0,0,2,2,1,0,5,0
2011-frenchopen-1105,0:13:08,1,1,3,0,5,0,24,2,2,202,5,15,30,6,35,8,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21410,125,0,0,2,3,1,0,0,4
2011-frenchopen-1105,0:13:42,1,1,3,0,5,0,25,2,2,133,9,15,40,6,38,8,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22410,82,0,0,2,2,0,1,0,9
2011-frenchopen-1105,0:14:38,1,1,4,0,5,2,26,2,2,0,0,0,0,4,41,8,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12022,0,0,0,1,2,0,0,2,0
2011-frenchopen-1105,0:16:38,1,1,4,0,6,0,27,2,1,189,4,0,15,3,43,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11030,117,0,0,1,1,0,0,3,0
2011-frenchopen-1105,0:16:58,1,1,4,0,6,0,28,1,1,140,1,15,15,4,41,9,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22020,87,0,0,1,2,0,0,0,3
2011-frenchopen-1105,0:17:24,1,1,4,0,6,0,29,1,1,144,1,30,15,6,40,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,22030,89,0,0,1,2,0,0,0,0
2011-frenchopen-1105,0:17:47,1,1,4,0,6,0,30,2,1,0,0,30,30,2,41,10,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,1,0
2011-frenchopen-1105,0:18:12,1,1,4,0,6,0,31,1,1,181,1,40,30,6,41,11,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,112,0,0,1,1,0,0,2,0
2011-frenchopen-1105,0:18:30,1,1,4,0,6,0,32,2,1,137,2,40,40,5,43,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12030,85,0,0,1,2,0,0,0,3
2011-frenchopen-1105,0:18:52,1,1,4,0,6,0,33,1,1,194,1,AD,40,7,42,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,120,0,0,1,2,0,0,5,0
2011-frenchopen-1105,0:19:08,1,2,4,0,6,1,34,1,1,129,1,0,0,12,42,13,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11012,80,0,0,2,2,1,0,6,0
2011-frenchopen-1105,0:19:42,1,2,4,0,7,0,35,2,2,205,1,0,15,12,45,13,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21010,127,0,0,2,3,1,0,7,2
2011-frenchopen-1105,0:20:08,1,2,4,0,7,0,36,1,2,142,10,15,15,13,43,14,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21020,88,0,0,2,1,0,0,0,0
2011-frenchopen-1105,0:20:49,1,2,4,0,7,0,37,2,2,174,5,15,30,12,45,14,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11430,108,0,0,2,2,0,0,0,3
2011-frenchopen-1105,0:21:33,1,2,4,0,7,0,38,1,2,161,8,30,30,13,43,15,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21020,100,0,0,2,2,0,0,1,0
2011-frenchopen-1105,0:22:23,1,2,4,0,7,0,39,2,2,185,1,30,40,12,45,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,115,0,0,2,1,0,0,0,0
2011-frenchopen-1105,0:22:44,1,2,5,0,7,2,40,2,2,201,1,0,0,12,50,15,25,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21412,124,0,0,1,1,1,0,0,5
2011-frenchopen-1105,0:24:23,1,2,5,0,8,0,41,2,1,185,4,0,15,12,53,15,26,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22010,115,0,0,1,1,0,1,1,10
2011-frenchopen-1105,0:24:52,1,2,5,0,8,0,42,1,1,178,1,15,15,15,53,16,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,110,0,0,1,2,1,0,3,0
2011-frenchopen-1105,0:25:11,1,2,5,0,8,0,43,1,1,217,3,30,15,17,52,17,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,134,0,0,1,2,0,0,5,0
2011-frenchopen-1105,0:25:33,1,2,5,0,8,0,44,1,1,0,3,40,15,18,50,18,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,0,0,0,1,2,0,0,6,3
2011-frenchopen-1105,0:25:59,1,2,5,0,8,0,45,2,1,211,2,40,30,16,51,18,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,131,0,0,1,2,0,0,0,0
2011-frenchopen-1105,0:26:17,1,2,5,0,8,0,46,2,1,159,4,40,40,16,54,18,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22010,98,0,0,1,1,0,1,0,0
2011-frenchopen-1105,0:26:38,1,2,5,0,8,0,47,1,1,179,1,AD,40,18,53,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,111,0,0,1,1,0,0,0,3
2011-frenchopen-1105,0:27:01,1,3,5,0,8,1,48,1,1,132,1,0,0,23,53,20,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11012,82,0,0,2,2,1,0,7,0
2011-frenchopen-1105,0:27:46,1,3,5,0,9,0,49,2,2,0,1,0,15,23,56,20,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22010,0,0,0,2,3,0,1,0,0
2011-frenchopen-1105,0:28:09,1,3,5,0,9,0,50,1,2,0,2,15,15,25,55,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21030,0,0,0,2,2,0,0,0,2
2011-frenchopen-1105,0:28:45,1,3,5,0,9,0,51,2,2,174,1,15,30,25,59,21,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,108,0,0,2,1,0,0,2,6
2011-frenchopen-1105,0:29:07,1,3,5,0,9,0,52,2,2,195,1,15,40,25,63,21,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,121,0,0,2,1,0,0,0,7
2011-frenchopen-1105,0:29:29,1,3,6,2,9,2,53,2,2,163,7,0,0,21,70,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12033,101,0,0,1,2,0,0,4,15
2011-frenchopen-1105,0:30:29,2,0,0,0,1,0,54,1,1,206,3,15,0,23,69,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,128,0,0,1,2,0,0,0,0
2011-frenchopen-1105,0:32:28,2,0,0,0,1,0,55,2,1,142,4,15,15,22,71,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12030,88,0,0,1,2,0,0,0,0
2011-frenchopen-1105,0:32:51,2,0,0,0,1,0,56,1,1,159,1,30,15,24,70,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21030,98,0,0,1,2,0,0,3,0
2011-frenchopen-1105,0:33:17,2,0,0,0,1,0,57,1,1,140,3,40,15,25,68,24,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22020,87,0,0,1,1,0,0,0,1
2011-frenchopen-1105,0:33:39,2,1,0,0,1,1,58,1,1,159,1,0,0,30,68,25,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11012,98,0,0,2,2,1,0,8,3
2011-frenchopen-1105,0:34:39,2,1,0,0,2,0,59,1,2,0,0,15,0,31,64,26,33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,2,0,0,0,0,6
2011-frenchopen-1105,0:35:19,2,1,0,0,2,0,60,2,2,138,5,15,15,29,65,26,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12020,85,0,0,2,2,0,0,0,0
2011-frenchopen-1105,0:35:57,2,1,0,0,2,0,61,1,2,203,6,30,15,31,64,27,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22030,126,0,0,2,3,0,0,1,0
2011-frenchopen-1105,0:36:30,2,1,0,0,2,0,62,1,2,197,8,40,15,34,64,28,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12010,122,0,0,2,1,0,1,3,0
2011-frenchopen-1105,0:37:07,2,1,0,0,2,0,63,2,2,205,1,40,30,33,66,28,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,12030,127,1,0,2,1,0,0,4,1
2011-frenchopen-1105,0:37:36,2,2,0,0,2,1,64,1,2,131,4,0,0,38,62,29,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,21022,81,0,0,1,2,0,0,7,2
2011-frenchopen-1105,0:38:18,2,2,0,0,3,0,65,1,1,144,9,15,0,40,61,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,21030,89,0,0,1,2,0,0,0,3
2011-frenchopen-1105,0:38:57,2,2,0,0,3,0,66,1,1,207,1,30,0,42,60,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21030,128,0,0,1,2,0,0,9,6
2011-frenchopen-1105,0:39:21,2,2,0,0,3,0,67,1,1,0,1,40,0,46,60,32,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,0,0,0,1,1,0,0,0,0
2011-frenchopen-1105,0:39:32,2,3,0,0,3,1,68,1,1,0,1,0,0,50,59,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,22032,0,0,0,2,2,0,0,10,0
2011-frenchopen-1105,0:41:14,2,3,0,0,4,0,69,1,2,182,4,15,0,52,58,34,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22030,113,0,0,2,1,0,0,0,2
2011-frenchopen-1105,0:41:49,2,3,0,0,4,0,70,1,2,145,14,30,0,54,57,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21030,90,0,0,2,2,0,0,0,3
2011-frenchopen-1105,0:42:43,2,3,0,0,4,0,71,2,2,188,5,30,15,53,59,35,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11030,116,0,0,2,2,0,0,3,0
2011-frenchopen-1105,0:43:19,2,3,0,0,4,0,72,2,2,0,1,30,30,52,61,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11030,0,0,0,2,2,0,0,0,0
2011-frenchopen-1105,0:44:01,2,3,0,0,4,0,73,1,2,0,8,40,30,53,59,36,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22020,0,0,0,2,3,0,0,0,2
2011-frenchopen-1105,0:44:48,2,4,0,0,4,1,74,1,2,0,0,0,0,58,53,37,37,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,1,0,0,0,5,6
2011-frenchopen-1105,0:45:26,2,4,0,0,5,0,75,2,1,214,2,0,15,57,55,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11030,133,0,0,1,2,0,0,0,0
2011-frenchopen-1105,0:45:42,2,4,0,0,5,0,76,2,1,214,2,0,30,57,58,37,39,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21010,133,0,0,1,1,1,0,0,0
2011-frenchopen-1105,0:46:06,2,4,0,0,5,0,77,1,1,144,3,15,30,58,56,38,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,89,0,0,1,2,0,0,0,3
2011-frenchopen-1105,0:46:33,2,4,0,0,5,0,78,1,1,214,1,30,30,62,56,39,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,133,0,0,1,1,0,0,5,0
2011-frenchopen-1105,0:46:51,2,4,0,0,5,0,79,1,1,214,1,40,30,66,56,40,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13000,133,0,0,1,3,0,0,9,0
2011-frenchopen-1105,0:47:05,2,4,0,0,5,0,80,2,1,0,8,40,40,65,58,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12030,0,0,0,1,3,0,0,0,2
2011-frenchopen-1105,0:47:44,2,4,0,0,5,0,81,2,1,144,6,40,AD,64,60,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11030,89,0,0,1,2,0,0,0,4
2011-frenchopen-1105,0:48:20,2,4,0,0,5,0,82,1,1,187,1,40,40,67,60,41,41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,14000,116,0,1,1,3,0,0,1,0
2011-frenchopen-1105,0:48:53,2,4,0,0,5,0,83,1,1,205,1,AD,40,70,60,42,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11010,127,0,0,1,3,1,0,5,0
2011-frenchopen-1105,0:49:12,2,5,0,0,5,1,84,1,1,128,1,0,0,75,60,43,41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12012,79,0,0,2,2,0,1,11,0
2011-frenchopen-1105,0:50:57,2,5,0,0,6,0,85,2,2,176,1,0,15,75,64,43,42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,109,0,0,2,1,0,0,0,4
2011-frenchopen-1105,0:51:15,2,5,0,0,6,0,86,1,2,0,0,15,15,76,60,44,42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,2,0,0,0,0,0
2011-frenchopen-1105,0:51:27,2,5,0,0,6,0,87,2,2,204,1,15,30,76,64,44,43,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,126,0,0,2,3,0,0,1,0
2011-frenchopen-1105,0:52:13,2,5,0,0,6,0,88,1,2,169,1,30,30,79,64,45,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11010,105,0,0,2,2,1,0,4,0
2011-frenchopen-1105,0:52:47,2,5,0,0,6,0,89,2,2,206,1,30,40,79,68,45,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23000,128,0,0,2,3,0,0,0,8
2011-frenchopen-1105,0:52:48,2,5,1,0,6,2,90,2,2,0,7,0,0,79,73,45,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21012,0,0,0,1,2,1,0,0,9
2011-frenchopen-1105,0:53:52,2,5,1,0,7,0,91,1,1,157,5,15,0,81,72,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,22030,97,0,0,1,2,0,0,2,0
2011-frenchopen-1105,0:54:22,2,5,1,0,7,0,92,1,1,210,1,30,0,83,71,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,22030,130,0,0,1,1,0,0,4,0
2011-frenchopen-1105,0:54:38,2,5,1,0,7,0,93,2,1,157,4,30,15,82,73,47,46,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12030,97,0,0,1,2,0,0,0,0
2011-frenchopen-1105,0:55:26,2,5,1,0,7,0,94,2,1,0,0,30,30,78,74,47,47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,1,0,0,0,0,2
2011-frenchopen-1105,0:55:49,2,5,1,0,7,0,95,1,1,152,9,40,30,79,72,48,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22020,94,0,0,1,2,0,0,4,0
2011-frenchopen-1105,0:56:25,2,6,1,1,7,1,96,1,1,141,1,0,0,87,69,49,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11013,87,0,0,2,2,1,0,5,4
2011-frenchopen-1105,0:57:25,3,0,0,0,1,0,97,2,2,200,1,0,15,87,72,49,48,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21510,124,0,0,2,2,1,0,9,0
2011-frenchopen-1105,0:59:05,3,0,0,0,1,0,98,1,2,139,2,15,15,89,71,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21030,86,0,0,2,1,0,0,10,0
2011-frenchopen-1105,0:59:42,3,0,0,0,1,0,99,1,2,150,6,30,15,90,69,51,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21020,93,0,0,2,2,0,0,0,0
2011-frenchopen-1105,1:00:25,3,0,0,0,1,0,100,2,2,158,3,30,30,88,70,51,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12020,98,0,0,2,2,0,0,0,2
2011-frenchopen-1105,1:01:02,3,0,0,0,1,0,101,1,2,202,2,40,30,89,68,52,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22020,125,0,0,2,2,0,0,0,3
2011-frenchopen-1105,1:01:30,3,1,0,0,1,1,102,1,2,195,2,0,0,95,64,53,49,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,21422,121,0,0,1,1,0,0,5,5
2011-frenchopen-1105,1:02:17,3,1,0,0,2,0,103,1,1,149,7,15,0,96,62,54,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,92,0,0,1,2,0,0,8,8
2011-frenchopen-1105,1:02:59,3,1,0,0,2,0,104,1,1,157,1,30,0,97,60,55,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21020,97,0,0,1,2,0,0,0,0
2011-frenchopen-1105,1:03:20,3,1,0,0,2,0,105,2,1,220,2,30,15,95,61,55,50,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12020,136,0,0,1,2,0,0,0,0
2011-frenchopen-1105,1:03:47,3,1,0,0,2,0,106,1,1,210,1,40,15,98,61,56,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14000,130,0,0,1,2,0,0,2,1
